1406,본인,답,"경기도 용인시 처인구 양지면 정수리 163-2번지 2,367.00㎡",,"150,067",,,
1407,본인,답,"경기도 용인시 처인구 양지면 정수리 163-3번지 1,588.00㎡",,"87,657",,,
1408,본인,답,경기도 용인시 처인구 양지면 정수리 164-2번지 744.00㎡,,"41,068",,,
1409,본인,도로,경기도 용인시 처인구 양지면 정수리 164-4번지 205.00㎡,,"4,059",,,
1410,본인,도로,경기도 용인시 처인구 양지면 정수리 164-5번지 14.00㎡,,277,,,
1411,본인,전,"경기도 용인시 처인구 양지면 정수리 164-6번지 1,776.00㎡",,"106,560",,,
1412,본인,임야,충청남도 태안군 근흥면 도황리 1525-152번지 397.00㎡,,"7,940",,,
1413,배우자,임야,"제주특별자치도 제주시 한림읍 상명리 580-2번지 6,612.00㎡",,"47,011",,,
1414,배우자,임야,"제주특별자치도 서귀포시 강정동 1290-2번지 3,570.00㎡ 중 510.00㎡",,"22,950",,,
1415,배우자,임야,"경상북도 영주시 조와동 산 26-7번지 27,621.00㎡",,"18,395",,,
1416,배우자,임야,"전라북도 부안군 변산면 격포리 산 68-6번지 2,450.00㎡ 중 1,225.00㎡",,"74,970",,,
1417,▶ 건물(소계),,,,"6,534,810",,,
1418,본인,근린생활시설,"경기도 용인시 처인구 양지면 정수리 대지 4,281.00㎡ 건물 1,540.00㎡",,"1,153,168",,,
1419,배우자,아파트,서울특별시 강남구 압구정동 구현대아파트 건물 196.70㎡,,"2,104,000",,,
1420,배우자,빌딩,"서울특별시 중구 신당동 대지 536.00㎡ 건물 2,168.00㎡",,"2,854,268",,,
1421,배우자,상가,"서울특별시 용산구 이태원동 대지 159.00㎡ 중 15.90㎡ 건물 124.10㎡ 중12.40㎡",,"52,373",,,
1422,부,상가,대구광역시 남구 대명동 대지 179.50㎡ 건물 138.50㎡,,"191,578",,,
1423,부,아파트,대구광역시 남구 봉덕3동 대덕맨션 건물 134.70㎡,,"148,000",,,
1424,모,상가,대구광역시 중구 대신동 제1호 내제2층 대지 5.00㎡ 건물 10.35㎡,,"31,423",,,
1425,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),,,,"45,940",,,
1426,배우자,자동차,"2011년식 카니발 배기량(2,199cc)",,"45,940",,,
1427,▶ 예금(소계),,,,"1,189,524",,,
1428,본인,,"신한은행 142,953, 우리은행 153,004, HSBC은행 29,973, 국민은행324,315",,"650,245","신한은행, 우리은행 일부계좌 및 국민은행계좌는 숙명여대총동문회 기금",,
1429,배우자,,"대신증권 100,000, 국민은행 100,543, 신한은행 28,475, 외환은행55,552, 우리은행 28,864",,"313,434",,,
1430,부,,"대구은행 31,757, 우체국 50,000, 농협중앙회 30,000",,"111,757",,,
1431,모,,"농협중앙회 30,000, 우체국 50,000, 대구은행 34,088",,"114,088",,,
1432,▶ 유가증권(소계),,,,"56,262",,,
1433,배우자,상장주식,"두산건설 17,918주",,"56,262",,,
1434,▶ 채권(소계),,,,"140,500",,,
1435,배우자,,사인간채권,,"140,500",,,
1436,▶ 채무(소계),,,,"1,449,300",,,
1437,본인,금융기관채무,"우리은행 48,800",,"48,800",,,
1438,배우자,금융기관채무,"국민은행 956,000",,"956,000",,,
1439,배우자,건물임대채무,서울특별시 용산구 이태원동,,"50,000",,,
1440,배우자,건물임대채무,서울특별시 중구 신당동,,"394,500",,,
1441,▶ 보석류(소계),,,,"15,000",,,
1442,본인,,"다이아몬드 (2.1캐럿, 무색)",,"10,000",1973년 이전 구입가,,
1443,본인,,"진주목걸이 (5mm 149개, 백색)",,"5,000",1983년 구입가,,
1444,▶ 회원권(소계),,,,"592,000",,,
1445,본인,콘도미니엄,용평그린피아 콘도미니엄,,"33,000",,,
1446,배우자,헬스,임페리얼 팰리스 헬스클럽,,"57,000",,,
1447,배우자,골프,렉스필드 컨트리클럽,,"502,000",,,
1448,▶ 비영리법인에의한 출연재산,,,,,,,
1449,본인,출연,"(사)한국유아교육인협회, 출연재산: 30,000천원, 보유직위: 회장",,-,,,
1450,총  계,,,,"7,869,618",,,
1451,소속,국회,,직위,국회의원,성명,문대성,
1452,(단위 : 천원),,,,,,,
1453,본인과의 관계,재산의 종류,소재지 면적 등 권리의 명세,,가  액 (실거래액),비 고,,
1454,▶ 건물(소계),,,,"902,986",,,
1455,본인,"아파트전세(임차)권",인천광역시 부평구 십정동 신동아아파트 건물 130.80㎡,,"155,000",전세보증금,,
1456,본인,상가,경기도 시흥시 정왕4동 세종프라자 건물 91.80㎡,,"150,549",,,
1457,본인,상가,경기도 시흥시 정왕4동 세종프라자 건물 91.80㎡,,"150,549",,,
1458,본인,상가,경기도 시흥시 정왕4동 세종프라자 건물 107.00㎡,,"176,888",,,
1459,배우자,"아파트전세(임차)권",서울특별시 마포구 신수동 마포경남아너스빌 건물 84.95㎡,,"270,000",전세보증금,,
1460,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),,,,"8,500",,,
1461,배우자,자동차,"2006년식 로체 배기량(1,800cc)",,"8,500",,,
1462,▶ 예금(소계),,,,"126,618",,,
1463,본인,,"중소기업은행 9, 외환은행 16,492, 농협중앙회 65,117, 하나은행 28,527",,"110,145",외화예금계좌로 12/05/30자 환율로 환산함,,
1464,배우자,,"하나은행 10,888, 국민은행 5,585",,"16,473",,,
1465,▶ 채무(소계),,,,"254,000",,,
1466,본인,금융기관채무,"농협중앙회 224,000",,"224,000",,,
1467,본인,건물임대채무,경기도 시흥시 정왕4동 세종프라자 3건,,"30,000",,,
1468,총  계,,,,"784,104",,,
1469,소속,국회,,직위,국회의원,성명,문병호,
1470,(단위 : 천원),,,,,,,
1471,본인과의 관계,재산의 종류,소재지 면적 등 권리의 명세,,가  액 (실거래액),비 고,,
1472,▶ 토지(소계),,,,"54,589",,,
1473,본인,대지,광주광역시 북구 오치동 986-14번지 138.20㎡,,"54,589",,,
1474,▶ 건물(소계),,,,"1,839,155",,,
1475,본인,아파트,서울특별시 서초구 반포동 엠브이아파트 건물 83.40㎡,,"432,000",,,
1476,본인,아파트,서울특별시 영등포구 여의도동 미성아파트 미성아파트 건물 140.76㎡,,"824,000",,,
1477,본인,상가,인천광역시 부평구 부평동 문화드림빌 건물 61.35㎡,,"120,643",,,
1478,본인,아파트 전세(임차)권,인천광역시 부평구 산곡3동 현대3차아파트 건물 171.67㎡,,"160,000",,,
1479,본인,오피스텔,인천광역시 부평구 부평동 문화드림빌 건물 115.15㎡,,"113,200",,,
1480,배우자,오피스텔,서울특별시 강남구 역삼동 황화빌딩 건물 27.90㎡,,"72,753",,,
1481,배우자,오피스텔,서울특별시 강남구 역삼동 황화빌딩 건물 44.69㎡,,"116,559",,,
1482,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),,,,"33,320",,,
1483,본인,자동차,"2005년식 매그너스 배기량(1,993cc)",,"15,200",,,
1484,배우자,자동차,"2007년식 토스카 배기량(1,993cc)",,"18,120",,,
1485,▶ 예금(소계),,,,"473,095",,,
1486,본인,,"부평남부새마을금고 100, 우리은행 14,156, 외환은행 937, 흥국생명보험7,136, 부평중앙새마을금고 3,274, 부평신용협동조합 122, 메트라이프생명보험 31,908, 국민은행 2,689, 동암신용협동조합 101,부일새마을금고 113, ING(네덜란드)생명보험 86,319",,"146,855",,,
1487,배우자,,"카디프 생명보험 11,500, 우체국 28,893, 삼성생명보험 13,494, 동양생명보험 14,646, 신한은행 141,462, 대한생명보험 16,800, 신한생명보험 27,675, 교보생명보험 7,662, AIA생명보험 30,000,미래에셋생명보험 4,525",,"296,657",,,
1488,장녀,,"우리은행 720, 신한은행 28,863",,"29,583",,,
1489,▶ 채권(소계),,,,"195,000",,,
1490,본인,,사인간채권,,"195,000",,,
1491,▶ 채무(소계),,,,"1,080,081",,,
1492,본인,,사인간채무,,"40,000",,,
1493,본인,금융기관채무,"외환은행 430,000, 농협은행 30,081, 씨티은행 210,000",,"670,081",,,
1494,본인,건물임대채무,인천광역시 부평구 부평동 문화드림빌 2건,,"50,000",,,
1495,본인,건물임대채무,서울특별시 서초구 반포동 엠브이아파트,,"305,000",,,
1496,배우자,건물임대채무,서울특별시 강남구 역삼동 황화빌딩 2건,,"15,000",,,
1497,▶ 고지거부 및 등록제외사항(소계),,,,0,,,
1498,부,,고지거부,,-,독립생계유지,,
1499,모,,고지거부,,-,독립생계유지,,
1500,총  계,,,,"1,515,078",,,
1501,소속,국회,,직위,국회의원,성명,문재인,
1502,(단위 : 천원),,,,,,,
1503,본인과의 관계,재산의 종류,소재지 면적 등 권리의 명세,,가  액 (실거래액),비 고,,
1504,▶ 토지(소계),,,,"197,863",,,
1505,본인,잡종지,경상남도 양산시 매곡동 28번지 159.00㎡,,"11,956",,,
1506,본인,주차장,경상남도 양산시 매곡동 29번지 577.00㎡,,"43,390",,,
1507,본인,답,경상남도 양산시 매곡동 30-2번지 15.00㎡,,256,,,
1508,본인,답,경상남도 양산시 매곡동 30-3번지 14.00㎡,,239,,,
1509,본인,답,경상남도 양산시 매곡동 30-4번지 47.00㎡,,803,,,
1510,본인,대지,경상남도 양산시 매곡동 34-10번지 51.00㎡,,"3,876",,,
1511,본인,대지,"경상남도 양산시 매곡동 30번지 1,721.00㎡",,"130,796",,,
1512,본인,임야,"제주특별자치도 제주시 한경면 청수리 1844번지 4,485.00㎡ 중1,121.25㎡",,"6,279",,,
1513,본인,도로,경상남도 양산시 매곡동 28-1번지 3.00㎡,,15,,,
1514,본인,도로,경상남도 양산시 매곡동 29-1번지 48.00㎡,,253,,,
1515,▶ 건물(소계),,,,"371,166",,,
1516,본인,단독주택,경상남도 양산시 매곡동 건물 243.10㎡,,"135,000",,,
1517,본인,"아파트전세(임차)권",부산광역시 사상구 엄궁동 엄궁동롯데캐슬리버 건물 101.10㎡,,"70,000",,,
1518,본인,근린생활시설,경상남도 양산시 매곡동 건물 86.34㎡,,"33,186",,,
1519,본인,단독주택,경상남도 양산시 매곡동 건물 38.00㎡,,"7,980",,,
1520,모,아파트,부산광역시 영도구 남항동3가 남항화랑멘션 건물 83.16㎡,,"105,000",,,
1521,장남,"근린생활시설전세(임차)권",서울특별시 마포구 망원1동 건물 89.85㎡,,"20,000",,,
1522,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),,,,"5,920",,,
1523,본인,자동차,"2001년식 렉스턴 배기량(2,900cc)",,"5,920",,,
1524,▶ 예금(소계),,,,"398,065",,,
1525,본인,,"우리은행 645, 신한은행 35,147, 부산은행 13,152, 삼성생명보험124,712",,"173,656",,,
1526,배우자,,"삼성생명보험 65,420, 우리은행 97,906",,"163,326",,,
1527,모,,"외환은행 155, 성모신용협동조합 461, 농협은행 1,560, 우리은행 20,000",,"22,176",,,
1528,장남,,"하나은행 6,954, 신한은행 20,363, 삼성생명보험 11,590",,"38,907",,,
1529,▶ 채권(소계),,,,"30,000",,,
1530,본인,,사인간채권,,"30,000",,,
1531,▶ 지식재산권,,,,,,,
1532,본인,저작재산권,"문재인의 운명/ ISBN 13-9788977771888 / 출판물 /5년(2011.2.21~2016.2.21) (소득금액: 316,774천원)",,-,,,
1533,본인,저작재산권,"문재인, 김인회의 검찰을 생각한다/ ISBN 9788996687528 / 출판물/5년(2011.11.23~2016.11.23) (소득금액: 5,950천원)",,-,,,
1534,▶ 합명․합자․유한회사 출자지분(소계),,,,"83,700",,,
1535,본인,출자,"법무법인 부산, 출자가액: 83,700천원, 지분비율: 2.30%, 연간매출액:1,638,000천원",,"83,700",,,
1536,총  계,,,,"1,086,714",,,
1537,소속,국회,,직위,국회의원,성명,문정림,
1538,(단위 : 천원),,,,,,,
1539,본인과의 관계,재산의 종류,소재지 면적 등 권리의 명세,,가  액 (실거래액),비 고,,
1540,▶ 토지(소계),,,,"31,435",,,
1541,배우자,답,"경상북도 봉화군 재산면 갈산리 776번지 3,808.00㎡",,"7,920",,,
1542,배우자,임야,"충청남도 태안군 원북면 신두리 1137-3번지 4,378.00㎡",,"19,438",,,
1543,배우자,임야,"충청남도 태안군 원북면 신두리 1137-4번지 4,655.00㎡ 중 931.00㎡",,"4,077",,,
1544,▶ 건물(소계),,,,"1,797,147",,,
1545,본인,아파트,서울특별시 영등포구 여의도동 롯데캐슬IVY 건물 221.57㎡ 중 110.79㎡,,"668,000",,,
1546,배우자,아파트,서울특별시 영등포구 여의도동 롯데캐슬IVY 건물 221.57㎡ 중 110.79㎡,,"668,000",,,
1547,배우자,오피스텔,서울특별시 성동구 하왕십리동 대지 5.24㎡ 건물 48.77㎡,,"116,308",공실,,
1548,배우자,상가,서울특별시 마포구 아현동 샵빌딩 대지 25.34㎡ 건물 95.55㎡,,"204,839",,,
1549,배우자,"의료시설전세(임차)권",서울특별시 은평구 역촌동 금현빌딩 3층 대지 724.30㎡ 건물 369.67㎡,,"140,000",,,
1550,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),,,,"22,730",,,
1551,배우자,자동차,"2008년식 볼보 S80 D5 2.4 배기량(2,401cc)",,"22,730",2012-05-01 보험개발원 산정,,
1552,▶ 예금(소계),,,,"1,658,815",,,
1553,본인,,"우리은행 29,475, 하나은행 1,800",,"31,275",,,
1554,배우자,,"신한은행 126,308, 씨티은행 742,302, 우리투자증권 166,513,미래에셋증권 592,417",,"1,627,540",,,
1555,▶ 유가증권(소계),,,,"1,451,266",,,
1556,배우자,상장주식,"유나이티드제약 2,500주, 코텍 1,800주, 포스코 280주, 대림산업 8주, 신영증권1우 20주, 호남석유화학 20주, 한국쉘석유 200주, 현대제철650주, 녹십자 640주, 오리콤 5,430주, CJ제일제당 70주, 현대모비스39주, 하나금융지주 40주, OCI 100주, 리드코프 22,500주, 서울도시가스190주, 두산중공업 1,200주, 한국타이어 40주, 삼성전자 8주, 삼성전기6주, 고려아연 2주, 제일모직 1,050주, SK하이닉스 900주, 세아베스틸2,106주, 현대미포조선 330주, STX 8,113주, 두산 4주, NHN 7주, 나이스정보통신 3,868주, 한진중공업홀딩스 3,000주, LG화학 50주, 동서2,272주, SK이노베이션 135주, 현대차2우B 540주, C&S자산관리 6,550주, 삼성물산 13주, 현대그린푸드 40주, LG전자 34주, 신영증권 170주, 현대건설 710주, 동일산업 1,513주, KB금융 1,880주, 기아차 27주, KCC3주, 현대차 18주",,"1,378,095",,,
1557,장남,상장주식,"오리콤 175주, CJ제일제당 30주, JW중외제약 1,254주, 기아차 150주, 한진중공업홀딩스 160주, 두산중공업 140주, 동서 32주, 현대건설 70주, STX 350주, 현대미포조선 50주, S-oil 100주",,"73,171",,,
1558,▶ 채권(소계),,,,"280,000",,,
1559,배우자,,사인간채권,,"280,000",부동산 매매계약에 따른 계약금 지급건,,
1560,▶ 채무(소계),,,,"12,500",,,
1561,배우자,건물임대채무,서울특별시 마포구 아현동 샵빌딩,,"12,500",,,
1562,▶ 회원권(소계),,,,"108,000",,,
1563,배우자,골프,서서울컨트리클럽,,"108,000",고시일자 2011-11-01,,
1564,▶ 고지거부 및 등록제외사항(소계),,,,0,,,
1565,부,,고지거부,,-,독립생계유지,,
1566,모,,고지거부,,-,독립생계유지,,
1567,총  계,,,,"5,336,893",,,
1568,소속,국회,,직위,국회의원,성명,민병두,
1569,(단위 : 천원),,,,,,,
1570,본인과의 관계,재산의 종류,소재지 면적 등 권리의 명세,,가  액 (실거래액),비 고,,
1571,▶ 건물(소계),,,,"567,200",,,
1572,본인,아파트,서울특별시 동대문구 전농동 SK아파트 건물 114.30㎡,,"314,000",,,
1573,본인,연립주택,14735Yearling Terrace Rockville MD 20850 건물 143.00㎡,,"126,600",공유(1/2),,
1574,배우자,연립주택,14735Yearling Terrace Rockville MD 20850 건물 143.00㎡,,"126,600",공유(1/2),,
1575,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),,,,"14,350",,,
1576,본인,자동차,"2009년식 쏘울 배기량(1,591cc)",,"11,620",,,
1577,본인,자동차,2004년식 마티스 배기량(796cc),,"2,730",,,
1578,▶ 예금(소계),,,,"45,070",,,
1579,본인,,"삼성생명보험 6,756, 국민은행 23,660, 농협중앙회 375, ING(네덜란드)생명보험 14,279",,"45,070",,,
1580,▶ 채무(소계),,,,"301,905",,,
1581,본인,,사인간채무,,"156,500",선거비용펀드,,
1582,본인,금융기관채무,"스탠다드차타드은행 50,000, ProvidentFunding 46,750",,"96,750",공유(1/2),,
1583,배우자,금융기관채무,"ProvidentFunding 46,750, 국민은행 1,905",,"48,655",공유(1/2),,
1584,▶ 고지거부 및 등록제외사항(소계),,,,0,,,
1585,부,,고지거부,-,독립생계유지,,,
1586,모,,고지거부,-,독립생계유지,,,
1587,총  계,,,,"324,715",,,
1588,소속,국회,,직위,국회의원,성명,민병주,
1589,(단위 : 천원),,,,,,,
1590,본인과의 관계,재산의 종류,소재지 면적 등 권리의 명세,,가  액 (실거래액),비 고,,
1591,▶ 토지(소계),,,,"61,875",,,
1592,본인,임야,"경기도 광주시 중대동 산 23-1번지 16,252.00㎡ 중 3,125.00㎡",,"61,875",,,
1593,▶ 건물(소계),,,,"551,000",,,
1594,본인,단독주택,"대전광역시 유성구 노은동 대지 268.60㎡ 중 134.30㎡ 건물 256.10㎡ 중128.05㎡",,"157,000",,,
1595,본인,아파트,대전광역시 유성구 전민동 엑스포아파트 건물 133.11㎡,,"227,000",,,
1596,본인,오피스텔 전세(임차)권,서울특별시 강남구 역삼동 레지던스 H 건물 49.59㎡,,"10,000",,,
1597,배우자,단독주택,"대전광역시 유성구 노은동 대지 268.60㎡ 중 134.30㎡ 건물 256.10㎡ 중128.05㎡",,"157,000",,,
1598,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),,,,"13,800",,,
1599,배우자,자동차,"2004년식 BMW 3201 배기량(2,171cc)",,"13,800",,,
1600,▶ 예금(소계),,,,"202,508",,,
1601,본인,,"에이스아메리칸화재해상보험 2,787, 푸르덴셜생명보험 16,686, 우리은행 3,842, 오정동새마을금고(대전) 30,068, 삼성생명보험12,028, AIA생명보험 4,222, 신한생명보험 3,337, 과학기술인공제회71,355, 하나은행 4,766, 라이나생명보험 3,510, 교보생명보험 4,550, LIG손해보험 1,059",,"158,210",,,
1602,배우자,,"하나은행 900, 푸르덴셜생명보험 17,277, 신한은행 3,805, 우리은행 657",,"22,639",,,
1603,장녀,,"하나은행 12,530, 우리은행 740",,"13,270",,,
1604,차녀,,"하나은행 7,649, 우리은행 740",,"8,389",,,
1605,▶ 유가증권(소계),,,,"9,490",,,
1606,본인,상장주식,"대한항공 31주, 삼성증권 100주, 두산인프라코어 60주, 대우조선해양71주",,"9,490",,,
1607,▶ 채무(소계),,,,"227,629",,,
1608,본인,금융기관채무,"아주캐피탈 47,629",,"47,629",차량리스,,
1609,본인,건물임대채무,대전광역시 유성구 전민동 엑스포아파트,,"180,000",전세보증금,,
1610,▶ 회원권(소계),,,,"2,000",,,
1611,본인,콘도미니엄,켄싱턴리조트 설악밸리,,"2,000",,,
1612,▶ 고지거부 및 등록제외사항(소계),,,,0,,,
1613,부,,고지거부,,-,타인부양,,
1614,총  계,,,,"613,044",,,
1615,소속,국회,,직위,국회의원,성명,민현주,
1616,(단위 : 천원),,,,,,,
1617,본인과의 관계,재산의 종류,소재지 면적 등 권리의 명세,,가  액 (실거래액),비 고,,
1618,▶ 토지(소계),,,,"102,303",,,
1619,배우자,답,"경기도 양평군 단월면 부안리 427-1번지 3,789.00㎡",,"102,303",,,
1620,▶ 건물(소계),,,,"380,000",,,
1621,본인,"아파트전세(임차)권",서울특별시 서초구 방배본동 롯데캐슬헤론 건물 90.00㎡,,"380,000",거주지,,
1622,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),,,,"27,000",,,
1623,배우자,자동차,"2006년식 그랜져 GT 배기량(2,700cc)",,"27,000",,,
1624,▶ 예금(소계),,,,"255,903",,,
1625,본인,,"미래에셋생명보험 128,933, 신한은행 9,950, 우리은행 6,500,흥국생명보험 520, 삼성생명보험 14,000, 동양종합금융증권 85,000",,"244,903",,,
1626,배우자,,"씨티은행 11,000",,"11,000",,,
1627,▶ 채무(소계),,,,"220,000",,,
1628,배우자,금융기관채무,"하나은행 140,000, 씨티은행 80,000",,"220,000",,,
1629,▶ 고지거부 및 등록제외사항(소계),,,,0,,,
1630,부,,고지거부,,-,타인부양,,
1631,모,,고지거부,,-,타인부양,,
1632,총  계,,,,"545,206",,,
1633,소속,국회,,직위,국회의원,성명,민홍철,
1634,(단위 : 천원),,,,,,,
1635,본인과의 관계,재산의 종류,소재지 면적 등 권리의 명세,,가  액 (실거래액),비 고,,
1636,▶ 건물(소계),,,,"650,000",,,
1637,본인,아파트,서울특별시 강남구 역삼동 역삼래미안아파트 건물 59.73㎡ 중 29.87㎡,,"246,000",공동소유(1/2),,
1638,본인,아파트,경상남도 김해시 전하동 두산전하빌라4차 건물 74.70㎡,,"63,000",,,
1639,본인,"아파트전세(임차)권",경상남도 김해시 외동 주공아파트 건물 32.43㎡,,"15,000",임차보증금,,
1640,본인,"근린생활시설전세(임차)권",경상남도 김해시 부원동 2층 법무법인재유 김해사무소 건물 143.96㎡,,"20,000",임차보증금,,
1641,본인,"근린생활시설전세(임차)권",경상남도 김해시 삼계동 삼계위너스타운 건물 167.72㎡,,"20,000",임차보증금,,
1642,배우자,아파트,서울특별시 강남구 역삼동 역삼래미안아파트 건물 59.73㎡ 중 29.87㎡,,"246,000",공동소유(1/2),,
1643,배우자,"아파트전세(임차)권",경상남도 김해시 삼계동 부영아파트 건물 84.98㎡,,"40,000",임차보증금,,
1644,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),,,,"45,820",,,
1645,본인,자동차,"2008년식 뉴체어맨 배기량(3,199cc)",,"22,520",법인명의,,
1646,본인,자동차,"2012년식 쏘나타 배기량(1,999cc)",,"23,300",,,
1647,▶ 예금(소계),,,,"18,025",,,
1648,본인,,"우리은행 825, 교보생명보험 17,200",,"18,025",,,
1649,▶ 채권(소계),,,,"157,183",,,
1650,본인,,사인간채권,,"157,183","의뢰인,수임료등",,
1651,▶ 채무(소계),,,,"405,266",,,
1652,본인,,사인간채무,,"120,000",,,
1653,본인,금융기관채무,"부산은행 124,995, 우리은행 48,392, 국민은행 111,879",,"285,266",,,
1654,총  계,,,,"465,762",,,
1655,소속,국회,,직위,국회의원,성명,박남춘,
1656,(단위 : 천원),,,,,,,
1657,본인과의 관계,재산의 종류,소재지 면적 등 권리의 명세,,가  액 (실거래액),비 고,,
1658,▶ 건물(소계),,,,"715,000",,,
1659,본인,"빌딩전세(임차)권",인천광역시 남동구 구월1동 심복빌딩 건물 165.00㎡,,"5,000",,,
1660,본인,"아파트전세(임차)권",인천광역시 남동구 논현동 논현주공아파트 건물 114.94㎡,,"100,000",,,
1661,본인,"아파트전세(임차)권",서울특별시 광진구 구의3동 구의대림아크로리버 건물 150.65㎡,,"420,000",,,
1662,모,단독주택,인천광역시 남동구 간석동 대지 246.20㎡ 건물 197.63㎡,,"190,000",,,
1663,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),,,,"9,950",,,
1664,배우자,자동차,"2008년식 아반테 배기량(1,591cc)",,"9,950",,,
1665,▶ 예금(소계),,,,"1,180,498",,,
1666,본인,,"우리은행 73,287, 우체국 37,638, 삼성증권 266,086, 농협은행 10,473, 한국상호저축은행 47,500, HK 상호저축은행 49,000, 국민은행 154,539, 솔로몬상호저축은행 50,000, Bank of America 11,987,ING(네덜란드)생명보험 39,884",,"740,394",,,
1667,배우자,,"솔로몬상호저축은행 37,500, 토마토상호저축은행 47,932, 국민은행25,658, 삼성증권 138,799, 농협은행 13,930, 한국상호저축은행 47,500, 현대스위스상호저축은행 47,500, HK 상호저축은행 49,000",,"407,819",,,
1668,장녀,,"국민은행 4,997, 신한은행 1,493",,"6,490",,,
1669,차녀,,"국민은행 20,203, Bank of America 5,592",,"25,795",,,
1670,▶ 채무(소계),,,,"97,858",,,
1671,모,금융기관채무,"농협은행 72,858",,"72,858",,,
1672,모,건물임대채무,인천광역시 남동구 간석동,,"25,000",,,
1673,총  계,,,,"1,807,590",,,
1674,소속,국회,,직위,국회의원,성명,박대동,
1675,(단위 : 천원),,,,,,,
1676,본인과의 관계,재산의 종류,소재지 면적 등 권리의 명세,,가  액 (실거래액),비 고,,
1677,▶ 토지(소계),,,,"348,930",,,
1678,부,전,울산광역시 북구 상안동 598번지 476.00㎡,,"18,468",,,
1679,부,전,"울산광역시 북구 창평동 744번지 4,162.00㎡",,"330,462",,,
1680,▶ 건물(소계),,,,"579,000",,,
1681,본인,아파트,서울특별시 동작구 흑석동 한강현대아파트 건물 114.44㎡,,"525,000",,,
1682,본인,"아파트전세(임차)권",울산광역시 북구 매곡동 매곡현대아파트 건물 49.81㎡,,"40,000",,,
1683,부,단독주택,울산광역시 북구 창평동 건물 165.29㎡,,"14,000","해당번지 토지에 대한 소유권은 없음,건물에대한 가액임",,
1684,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),,,,"16,816",,,
1685,본인,자동차,"2012년식 그랜져HG 배기량(3,000cc)",,"16,426",리스차량,,
1686,본인,자동차,"1992년식 소나타Ⅲ 배기량(2,000cc)",,390,,,
1687,▶ 예금(소계),,,,"128,616",,,
1688,본인,,"우리은행 2,000, 삼성생명보험 5,780, 한양증권 132, 국민은행 9,218,농협중앙회 4,580, 삼성화재해상보험 861",,"22,571",정치자금통장포함,,
1689,배우자,,"삼성생명보험 10,000, 신한은행 34,068, 현대라이프생명보험 21,805,농협손해보험 720, 우리은행 30,011",,"96,604",,,
1690,부,,"농협은행 9,441",,"9,441",,,
1691,▶ 유가증권(소계),,,,"2,609",,,
1692,본인,상장주식,"신한지주 2주, POSCO 7주",,"2,609",,,
1693,▶ 채무(소계),,,,"141,752",,,
1694,본인,금융기관채무,"현대캐피탈 41,716, 우리은행 36, 국민은행 100,000",,"141,752","차량리스료 (48개월),  마이너스통장",,
1695,총  계,,,,"934,219",,,
1696,소속,국회,,직위,국회의원,성명,박대출,
1697,(단위 : 천원),,,,,,,
1698,본인과의 관계,재산의 종류,소재지 면적 등 권리의 명세,,가  액 (실거래액),비 고,,
1699,▶ 건물(소계),,,,"610,000",,,
1700,본인,아파트,서울특별시 서초구 잠원동 잠원훼미리아파트 건물 84.90㎡,,"540,000",,,
1701,본인,"아파트전세(임차)권",경상남도 진주시 평거동 들말대경아파트 건물 59.60㎡,,"70,000",,,
1702,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),,,,"5,520",,,
1703,본인,자동차,"2002년식 SM520 배기량(1,998cc)",,"5,520",,,
1704,▶ 예금(소계),,,,"31,610",,,
1705,본인,,"우리은행 180, 농협은행 13,425",,"13,605",,,
1706,배우자,,"신한은행 5,027, 삼성생명보험 6,600",,"11,627",,,
1707,장녀,,"신한은행 2,310",,"2,310",,,
1708,차녀,,"신한은행 4,068",,"4,068",,,
1709,▶ 채무(소계),,,,"75,055",,,
1710,본인,,사인간채무,,"70,000",주택전세금,,
1711,본인,금융기관채무,"국민은행 5,055",,"5,055",주택자금대출,,
1712,총  계,,,,"572,075",,,
1713,소속,국회,,직위,국회의원,성명,박덕흠,
1714,(단위 : 천원),,,,,,,
1715,본인과의 관계,재산의 종류,소재지 면적 등 권리의 명세,,가  액 (실거래액),비 고,,
1716,▶ 토지(소계),,,,"21,092,248",,,
1717,본인,대지,서울특별시 송파구 잠실동 196-9번지 160.50㎡,,"1,669,200",,,
1718,본인,대지,서울특별시 송파구 잠실동 196-10번지 182.70㎡,,"1,900,080",,,
